ID (ignore_column),Source,Reference,Translation,Error1_Type,Error1_Severity,Error2_Type,Error2_Severity,Error3_Type,Error3_Severity,Error4_Type,Error4_Severity,Error5_Type,Error5_Severity,Computed_scores,Human_scores,Full_scores,model
0.004185375669,This will allow players to control actions and movements in video games by moving the device through the air.,हे खेळाडूंना डिव्हाइसची हवेत हालचाल करून व्हिडिओ गेममधील अॅक्शन्स आणि हालचालींवर नियंत्रण करण्याची परवानगी देईल.,हे खेळाडूंना हवेतून डिव्हाइसवर फिरवून व्हिडिओ गेममधील क्रियांवर आणि हालचालींवर नियंत्रण ठेवू शकेल.,Fluency_Grammar,Medium,Transliteration,Very High,Fluency_Grammar,High,Accuracy_Mistranslation,Very High,Default,Default,9,15,9,google_api
0.004202142045,"In 1990, it was added to the list of world heritage sites in danger, due to the threat of desert sands.","1990 मध्ये, वाळवंटतील वाळूच्या धोक्यामुळे, धोक्यातील जागतिक वारसा स्थळांच्या यादीमध्ये याचा समावेश करण्यात आला.",१९९० मध्ये वाळवंटातील वाळूच्या धोक्यामुळे धोक्यात असलेल्या जागतिक वारसा स्थळांच्या यादीत त्याची भर पडली.,Accuracy_Omission,Low,Accuracy_Omission,Very Low,Accuracy_Mistranslation,Very High,Default,Default,Default,Default,18.5,18,18.5,cvit_iiith
0.005983040554,"If you're not used to driving on country roads, keep your wits about you: steep grades, narrow lanes, and sharp curves predominate.","तुम्हाला आपल्याला देशातील रस्त्यावर वाहन चालवण्याची सवय नसल्यास, तुमच्याबद्दलची माहिती स्पष्ट करा: उंच ग्रेड, अरुंद गल्ल्या आणि तीव्र नागमोडी मार्ग.","जर तुम्हाला देशाच्या रस्त्यांवर गाडी चालवण्याची सवय नसेल, तर तुमच्याबद्दल आपली बुद्धिमत्ता ठेवा: तीव्र ग्रेड्स, अरुंद लेनआणि तीक्ष्ण वळणे प्राबल्य आहेत.",Accuracy_Mistranslation,Very High,Accuracy_Mistranslation,Very High,Transliteration,Very High,Transliteration,Very High,Terminology_Inappropriate,Very High,0,10,0,cvit_iiith
0.007351857004,"Downhill skiing as a sport goes back to at least the 17th century, and in 1861 the first recreational ski club was opened by Norwegians in Australia.",डाउनहिल स्कीइंग १७ व्या शतकापासून खेळ म्हणून परिचित आहे आणि १८६१ मध्ये ऑस्ट्रेलियातील नॉर्वेजियन लोकांनी पहिला मनोरंजक स्की क्लब सुरू केला होता.,खेळ म्हणून डाउनहिल स्कीइंग किमान १७ व्या शतकात परत जातेआणि १८६१ मध्ये पहिला मनोरंजनात्मक स्की क्लब ऑस्ट्रेलियातील नॉर्वेजियन्सने उघडला.,Style_Awkward,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,15,20,cvit_iiith
0.008453094319,"All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.","""द सेव्हन सिस्टर्स"" असे नाव असलेल्या सगळ्या गुहांच्या प्रवेशद्वारांचा व्यास किमान १०० ते २५० मीटर (३२८ ते ८२० फूट) इतका आहे.",द सेव्हन सिस्टर्स असे नाव असलेल्या गुहेतील सर्व प्रवेशद्वारांचा व्यास किमान १०० ते २५० मीटर (३२८ ते ८२० फूट) आहे.,Accuracy_Omission,Very Low,Accuracy_Omission,Very Low,Default,Default,Default,Default,Default,Default,24,25,24,cvit_iiith
0.008898119837,Casablanca is one of the least interesting places to shop in all of Morocco.,कॅसाब्लांका ही संपूर्ण मोरोक्कोमधील खरेदी करण्याच्या सर्वात कमी मनोरंजक जागांपैकी 1 आहे.,कॅसाब्लांका हे मोरोक्कोच्या सर्व ठिकाणी खरेदी करण्यासाठी सर्वात कमी मनोरंजक ठिकाणांपैकी एक आहे.,Style_Awkward,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,11,20,bing_api
0.008903239593,"For example, the most common still image photography format in the world is 35mm, which was the dominant film size at the close of the analog film era.","उदाहरणार्थ, जगातील सर्वात सामान्य स्टील इमेज फोटोग्राफीचे स्वरूप 35 मिमी आहे, जो अ‍ॅनालॉग फिल्म युगाच्या शेवटच्या चित्रपटाचा प्रमुख आकार होता.","उदाहरणार्थ, जगातील सर्वात सामान्य स्टिल इमेज फोटोग्राफी फॉर्मेट 35 मिमी आहे, जो एनालॉग फिल्मयुगाच्या शेवटी प्रमुख चित्रपट आकार होता.",Transliteration,Very High,Accuracy_Untranslated_text,Very Low,Transliteration,Very High,Accuracy_Mistranslation,High,Default,Default,10.5,13,10.5,IndicTrans_Samanantar
0.01030203978,"According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.",पोलिसांनी दिलेल्या माहितीनुसार छायाचित्रकाराला धडक देणाऱ्या वाहन चालकाला गुन्हेगारी स्वरूपातील आरोपांचा सामना करावा लागण्याची शक्यता नाही.,"पोलिसांच्या मते, छायाचित्रकारालामारणाऱ् यावाहनाच्या चालकावर फौजदारी आरोपलावण्याची शक्यता नाही.",Accuracy_Mistranslation,Very High,Terminology_Inappropriate,Very High,Terminology_Inappropriate,Very High,Default,Default,Default,Default,10,15,10,mT5
0.01073985249,"As a result, the performers smoke cannabis joints on stage, and the theatre itself is encouraging the audience to join in.","परिणामी, कलाकार स्टेजवर गांजाचा धूर करतात आणि थिएटर स्वतःच प्रेक्षकांना त्यात सामील होण्यासाठी प्रोत्साहित करत आहे.","परिणामी, कलाकार स्टेजवर गांजाचे सांधे ओढतात आणि थिएटरच प्रेक्षकांना त्यात सामील होण्यास प्रोत्साहित करत आहे.",Transliteration,Very High,Accuracy_Mistranslation,High,Transliteration,Very High,Default,Default,Default,Default,11,17,11,cvit_iiith
0.0109529153,"Also to the north visit the great Sanctuary of Our Lady of Fatima (Shrine), a place of worldwide famous Marian apparitions.","तसेच उत्तरेकडील अवर लेडी ऑफ फातिमा (तीर्थस्थान), जगभरात प्रसिद्ध मारियन अँपरिशन्स ठिकाण असेलेल्या या उत्कृष्ट अभयारण्याला भेट द्या.",तसेच उत्तरेला जगप्रसिद्ध मारियन आच्छादनांची जागा असलेल्या महान लेडी फातिमा (मंदिर) ला भेट द्या.,Style_Awkward,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,12,20,IndicTrans_Samanantar
0.01095434567,"Sometimes special pyramid shaped towers, called ziggurats, were built to be a part of the temples.","काहीवेळेस विशेष पिरॅमिड आकारातील मनोरे, ज्यांना झिग्गुरात म्हणतात, ते या मंदिरांचा हिस्सा म्हणून बांधण्यात आले होते.",कधीकधी मंदिरांचा एक भाग होण्यासाठी झिगगुरॅट नावाचे विशेष पिरॅमिड आकाराचे मनोरे बांधले जात असत.,Accuracy_Mistranslation,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,20,20,bing_api
0.01103586446,"Chambers had sued God for ""widespread death, destruction and terrorization of millions upon millions of the Earth's inhabitants.""","चेंबर्सने देवाला ""व्यापक प्रमाणातील मृत्यू, विनाश आणि कोट्यावधी लोकांची पृथ्वीवरील लाखो लोकांवर असलेली दहशत"" यासाठी बोल लावले.","चेंबर्सने देवावर ""पृथ्वीवरील लाखो रहिवाशांचा मोठ्या प्रमाणावर मृत्यू, विनाश आणि दहशत"" केल्याबद्दल खटला भरला होता.",Accuracy_Mistranslation,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,21,20,bing_api
0.01122700764,"Ironing damp clothes can help them dry. Many hotels have an iron and ironing board available for loan, even if one is not present in the room.","ओलसर दमट कपड्यांना इस्त्री केल्याने ते कोरडे होण्यास मदत होते. अनेक हॉटेल्समध्ये इस्त्री आणि इस्त्रीचे बोर्ड भाड्याने उपलब्ध असतात, खोलीत 1 व्यक्ती नसतानाही ते उपलब्ध असतात.",अस्वच्छ कपडे घातल्याने त्यांना कोरडे राहण्यासमदत होते.,Accuracy_Omission,Very High,Accuracy_Omission,Very High,Accuracy_Addition,Very High,Accuracy_Mistranslation,Very High,Default,Default,5,1,5,mT5
0.01224872104,"They are cooler than the surrounding surface in the day and warmer at night.
Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground, said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.","""ते दिवसा सभोवतालच्या पृष्ठभागापेक्षा थंड असते आणि रात्री उबदार असते. 
त्यांचे औष्णिक वर्तन, नेहमी तापमान स्थिर ठेवणाऱ्या पृथ्वीवरील मोठ्या गुहांसारखे नाही, पण त्या म्हणजे जमिनीतील खोल भोके असल्यामुळे ते स्थिर असते,"" असे फ्लॅगस्टॉप, अॅरिझोना येथील नॉर्दन अॅरिझोना विद्यापीठाच्या युनायटेड स्टेट्स जिओलॉजिकल सर्व्हे (USGS) अॅस्ट्रोजीऑलॉजी गटाच्या ग्लेन कशिंग यांनी सांगितले.","ते दिवसाच्या सभोवतालच्या पृष्ठभागापेक्षा थंड असतात आणि रात्री जास्त उबदार असतात.
त्यांची थर्मल वर्तन पृथ्वीवरील मोठ्या लेण्यांइतकी स्थिर नसते जे बर्‍याचदा बर्‍यापैकी स्थिर तापमान राखतात, परंतु हे जमिनीतील खोल छिद्र असण्याशी सुसंगत आहे, असे युनायटेड स्टेट्स जिओलॉजिकल सर्व्हे (यूएसजीएस) Astस्ट्रोजोलॉजी टीमचे ग्लेन कुशिंग यांनी सांगितले. Flagरिझोनाच्या फ्लॅगस्टॅफमध्ये नॉर्दर्न zरिझोना विद्यापीठ आहे.",Fluency_Spelling,Very High,Transliteration,Very High,Fluency_Grammar,Very High,Accuracy_Untranslated_text,Very High,Accuracy_Mistranslation,Very High,0,5,0,google_api
0.01306277851,"Her other race, the Giant Slalom, saw her finish in tenth in the women's sitting group with a combined run time of 4:41.30, 2:11.60 minutes slower than first place finisher Austrian Claudia Loesch and 1:09.02 minutes slower than the ninth place finisher Gyöngyi Dani of Hungary.","तिची अन्य शर्यत, जियांट स्लॅलोमने, महिलांच्या बसलेल्या समूहात तिने पहिल्या क्रमांकाच्या 4:41.30, 2:11.60 मिनिटांच्या पहिल्या धावफलक ऑस्ट्रेलियन क्लाउडिया लोशपेक्षा कमी गतीने आणि 1:09.02 मिनिटांनी हंगेरीच्या नवव्या क्रमांकाच्या फिनिशर ग्योन्गी दाणी पेक्षा कमी गतीने कामगिरी केली.","जायंट स्लॅलम या तिच्या दुसऱ्या शर्यतीत तिने महिला बैठकीच्या गटात दहाव्या स्थानावर ४:४१.३०, २:११.६० मिनिटे अशी एकत्रित धाववेळ दिली आणि पहिल्या स्थानावरील फिनिशर ऑस्ट्रियन क्लॉडिया लोएशपेक्षा कमी आणि हंगेरीच्या दानी Gyöngyiनवव्या स्थानापेक्षा १:०९.०२ मिनिटे मंद गतीने.",Style_Awkward,Very High,Transliteration,Very High,Accuracy_Untranslated_text,Very High,Style_Awkward,Very High,Default,Default,5,5,5,bing_api
0.01324609982,"After its adoption by Congress on July 4, a handwritten draft signed by the President of Congress John Hancock and the Secretary Charles Thomson was then sent a few blocks away to the printing shop of John Dunlap.","जुलै 4 ला कॉंग्रेसने त्याचा स्वीकार केल्यानंतर,  कॉंग्रेसचे अध्यक्ष जॉन हॅनकॉक आणि सचिव चार्ल्स थॉमसन  यांनी स्वाक्षरी केलेल्या एक हस्तलिखित मसुदा काही ब्लॉक पलीकडे असणाऱ्या जॉन डनलॉप  यांच्या छपाई दुकानात पाठवण्यात आला.","४ जुलै रोजी काँग्रेसने हा मसुदा स्वीकारल्यानंतर, काँग्रेसचे अध्यक्ष जॉन हॅन्कॉक आणि सचिव चार्ल्स थॉमसन यांनी स्वाक्षरी केलेल्या हस्तलिखित मसुद्यावर स्वाक्षऱ्या करण्यात आल्या आणि त्यानंतर काहीखंड जॉन डनलपच्या मुद्रण दुकानाकडेपाठवण्यात आले.",Fluency_Grammar,Very High,Accuracy_Addition,Very High,Accuracy_Mistranslation,Very High,Terminology_Inappropriate,Very High,Default,Default,5,10,5,IndicTrans_Samanantar
0.01344967108,This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.,"यूकेमध्ये अन्य ठिकाणी ही सामान्य प्रथा आहे परंतु, स्कॉटलंडचा न्याय वेगळ्या पद्धतीने काम करतो आणि न्यायालयांनी संभाव्यतः पूर्वग्रहातून फोटोंचे प्रकाशन पाहिले आहे.",यूकेमध्ये इतरत्र ही सामान्य प्रथा आहे परंतु स्कॉटिश न्याय वेगळ्या प्रकारे काम करतो आणि न्यायालयांनी फोटोप्रकाशित करणे संभाव्य प्रतिकूलम्हणून पाहिले आहे.,Transliteration,Very High,Accuracy_Mistranslation,Medium,Fluency_Grammar,Very High,Default,Default,Default,Default,13,16,13,cvit_iiith
0.01396753674,"Hershey and Chase used phages, or viruses, to implant their own DNA into a bacterium.",हर्षी आणि चेस यांनी जीवाणूंमध्ये त्यांच्या स्वतःच्या डीएनएचे रोपण करण्यासाठी फेज किंवा विषाणूचा वापर केला.,हर्षे आणि चेस यांनी जीवाणूंमध्ये स्वतःचा डीएनएबसवण्यासाठी फेजकिंवा विषाणूंचा वापर केला.,Accuracy_Omission,Low,Terminology_Inappropriate,Very High,Accuracy_Mistranslation,Very High,Default,Default,Default,Default,14,15,14,IndicTrans_Samanantar
0.01444706181,"USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.","USA जिम्नॅस्टिक्स आणि USOC यांचे लक्ष्य समान आहे - जिम्नॅस्टिक्स आणि इतर खेळांना खेळाडूंकरिता सुरक्षित, सकारात्मक आणि सशक्त वातावरणात त्यांच्या स्वप्नांना पूर्ण करणे शक्य तितके सुरक्षित बनविणे.","यूएसए जिम्नॅस्टिक्स आणि यूएसओसी यांचे हीच ध्येय आहे - जिम्नॅस्टिक्स चा खेळ आणि इतर, खेळाडूंना सुरक्षित, सकारात्मक आणि सक्षम वातावरणात त्यांच्या स्वप्नांचे अनुसरण करण्यासाठी शक्य तितके सुरक्षित बनवणे.",Fluency_Register,Very High,Fluency_Register,Very High,Fluency_Grammar,Very High,Default,Default,Default,Default,10,15,10,bing_api
0.01452910828,Argentina is well known for having one of the best polo teams and players in the world.,जगातली सर्वोत्तम पोलो टीम आणि खेळाडूंपैकी एक म्हणून अर्जेन्टिनाची ओळख आहे.,जगातील सर्वोत्तम पोलो संघ आणि खेळाडूंपैकी एक म्हणून अर्जेंटिना प्रख्यात आहे.,Accuracy_Mistranslation,High,Default,Default,Default,Default,Default,Default,Default,Default,21,17,21,google_api
0.01493383031,"All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.","""द सेव्हन सिस्टर्स"" असे नाव असलेल्या सगळ्या गुहांच्या प्रवेशद्वारांचा व्यास किमान १०० ते २५० मीटर (३२८ ते ८२० फूट) इतका आहे.",गुहेच्या सर्व प्रवेशद्वारांचे व्यास किमान 100 ते 250मीटर (328 ते 820 फूट) आहे.,Accuracy_Omission,Very High,Accuracy_Untranslated_text,Very Low,Accuracy_Untranslated_text,Very Low,Accuracy_Untranslated_text,Very Low,Fluency_Grammar,Medium,16.5,13,16.5,IndicTrans_Samanantar
0.01521914142,"The Sundarbans cover an area of 3,850 km², of which about one-third is covered in water/marsh areas.","सुंदरवनचे क्षेत्रफळ 3,850 किमी² आहे, त्यातील सुमारे 1 तृतीयांश भाग पाणी/दलदलीने व्यापलेला आहे.","सुंदरवनचे क्षेत्रफळ 8,²²० किमी आहे, त्यातील सुमारे एक तृतीयांश पाणी / दलदलीचा भागव्यापलेला आहे.",Accuracy_Omission,Very High,Accuracy_Mistranslation,Very High,Accuracy_Mistranslation,Very High,Default,Default,Default,Default,10,15,10,google_api
0.01532712678,Ancient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.,प्राचीन रोमन जेवणामध्ये अमेरिका किंवा आशिया तून नंतरच्या शतकामध्ये युरोप मध्ये आलेलं अन्न समाविष्ट करणे शक्य नव्हते.,प्राचीन रोमन जेवणामध्ये नंतरच्या शतकांत अमेरिका किंवा आशियामधून युरोपमध्ये आलेल्या पदार्थांचा समावेश असू शकत नव्हता.,Fluency_Grammar,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,21,20,google_api
0.01539441081,Most of the buildings on the edges of the complex have been rebuilt in order to give tourists a better idea of how they originally appeared.,पर्यटकांना पूर्वीच्या इमारती मूळ रूपात कशा दिसत असतील याची चांगल्याप्रकारे कल्पना यावी याकरिता बहुतांश इमारती पुन्हा निर्माण करण्यात आल्या आहेत.,पर्यटकांना ते मूळ कसे दिसले याची चांगली कल्पना देण्यासाठी संकुलाच्या काठावरील बहुतेक इमारती पुन्हा बांधल्या गेल्या आहेत.,Fluency_Grammar,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,23,23,bing_api
0.01562876684,"In this dynamic transport shuttle everyone is somehow connected with, and supporting, a transport system based on private cars.",या गतिशील वाहतुकीच्या शटलमध्ये प्रत्येकजण कशा न कशा प्रकारे वैयक्तिक कारवर आधारित वाहतुकीच्या सिस्टमशी जोडलेले आणि त्यास सपोर्ट करत आहे.,या गतिमान वाहतूक शटलमध्ये प्रत्येकजण खाजगी कारवर आधारित वाहतूक व्यवस्थेशी जोडला जातो आणि पाठिंबा देतो.,Accuracy_Omission,Very High,Accuracy_Omission,Low,Transliteration,Low,Transliteration,Low,Fluency_Grammar,Very High,12,14,12,IndicTrans_Samanantar
0.01567783463,"According to the latest bulletin, sea level readings indicated a tsunami was generated. There was some definite tsunami activity recorded near Pago Pago and Niue.","ताज्या बुलेटीन नुसार, समुद्र पातळी वाचने हे दर्शवतात की त्सुनामी तयार झाली होती, पागो पागो आणि नियू या ठिकाणी अगदी निश्चित अशी त्सुनामी क्रियाशीलतेची नोंद झाली.","ताज्या बुलेटिननुसार, समुद्रसपाटीवरील वाचनात त्सुनामी निर्माण झाल्याचे सूचित केले आहे. पागो पागो आणि नियूजवळ काही निश्चित त्सुनामी क्रियाकलाप नोंदवले गेले.",Transliteration,Very High,Accuracy_Mistranslation,Very High,Default,Default,Default,Default,Default,Default,15,16,15,bing_api
0.01587014534,"He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion.","""तो [वेल्स] मुळात आमच्याशी सुरुवातीपासूनच खोटे बोलला. प्रथम, हे कायदेशीर कारणांसाठी होते, असा अभिनय करून. दुसरे म्हणजे, त्याची कला हटविण्यापासून, तो आमचे ऐकत असल्याचे भासवून.""","तो [वेल्स] मुळात सुरुवातीपासूनच आमच्याशी खोटं बोलला. पहिली गोष्ट म्हणजे, हे कायदेशीर कारणास्तव असल्यासारखे वागून. दुसरं म्हणजे, तो आपलं ऐकत आहे असं भासवून, अगदी त्याच्या कला वगळण्यापर्यंत.",Fluency_Spelling,Medium,Accuracy_Addition,Very Low,Fluency_Register,Very High,Default,Default,Default,Default,17.5,19,17.5,bing_api
0.01597102455,"Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.","तमाकी ड्राईव्ह समुद्रकिनारे हे वेटमाता बंदरावर आहेत, मध्य ऑकलंड मधील मिशन बे आणि सेंट हेलीयर्स च्या वरच्या बाजारातील उपनगरा मध्ये आहेत.","तामाकी ड्राइव्ह समुद्रकिनारे वेतेमाता हार्बरवर आहेत, मिशन बेच्या अपमार्केट उपनगरांमध्ये आणि मध्य ऑकलंडमधील सेंट हेलिअर्स.",Transliteration,Very High,Style_Awkward,Very High,Default,Default,Default,Default,Default,Default,15,8,15,bing_api
0.01631343379,Adekoya has since been in Edinburgh Sheriff Court charged with murdering her son.,"अदेकोया त्यानंतर अद्याप एडिनबर्ग शेरीफ न्यायालयामध्ये आहे, तिच्या मुलाच्या खुनाच्या आरोपासह.",त्यानंतर अडेकोया एडिनबर्ग शेरीफ कोर्टात आहे आणि तिच्या मुलाच्या हत्येचा आरोप आहे.,Style_Awkward,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,20,20,google_api
0.01790339336,Police said they suspect an alleged Daesh (ISIL) militant of responsibility for the attack.,पोलिस म्हणाले की त्यांचा संशय हा हल्ल्याची जबाबदारी घेणाऱ्या संशयित दाईश (आयसिस) वर आहे.,पोलिसांनी सांगितले की त्यांना या हल्ल्याची जबाबदारी असलेल्या कथित दाएश (आयएसआयएल) अतिरेक्याला संशय आहे.,Style_Awkward,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,15,20,bing_api
