ID (ignore_column),Source,Reference,Translation,Error1_Type,Error1_Severity,Error2_Type,Error2_Severity,Error3_Type,Error3_Severity,Error4_Type,Error4_Severity,Error5_Type,Error5_Severity,Computed_scores,Human_scores,Full_scores,model
0.004185375669,This will allow players to control actions and movements in video games by moving the device through the air.,यह डिवाइस को हवा में मूव करके खिलाड़ियों को एक्शन और मूवमेंट कंट्रोल करने की अनुमति देगा.,यह खिलाड़ियों को डिवाइस को हवा में घुमाकर वीडियो गेम में क्रियाओं और गतिविधियों को नियंत्रित करने की अनुमति देगा।,Transliteration,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,22,23,google_api
0.004202142045,"In 1990, it was added to the list of world heritage sites in danger, due to the threat of desert sands.","1990 मे, रेगिस्तान की रेत के खतरे के कारण इसे विश्व धरोहरों की सूची में डाला गया जो खतरे में हैं |",1990 में रेगिस्तानी रेत के खतरे के कारण इसे खतरे में विश्व धरोहर स्थलों की सूची में जोड़ा गया था।,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,cvit_iiith
0.005983040554,"If you're not used to driving on country roads, keep your wits about you: steep grades, narrow lanes, and sharp curves predominate.","यदि आपको देश की सड़कों पर वाहन चलाने की आदत नहीं है, तो अपने साथ यह जानकारी रखें : स्टीप ग्रेड्‍स, पतली गलियाँ और ख़तरनाक मोड़.","अगर आप देश की सड़कों पर ड्राइविंग नहीं करते हैं, तो अपने व्हिट्स को अपने बारे में रखें: स्टीप ग्रेड, संकीर्ण गलियों, और धारदार वक्र प्रमुख हैं।",Accuracy_Mistranslation,Very High,Transliteration,Very High,Accuracy_Mistranslation,Very High,Transliteration,High,Default,Default,6,9,6,cvit_iiith
0.007351857004,"Downhill skiing as a sport goes back to at least the 17th century, and in 1861 the first recreational ski club was opened by Norwegians in Australia.",डाउनहिल स्कीइंग एक खेल के रूप में कम से कम 17 वीं शताब्दी में शुरु हुई थी और 1861 में ऑस्ट्रेलिया में नॉर्वे के लोगों द्वारा पहला मनोरंजक स्की क्लब खोला गया था।,खेल के रूप में डाउनहिल स्कीइंग कम से कम 17वीं सदी में वापस जाती है और 1861 में ऑस्ट्रेलिया में नॉर्वे के लोगों द्वारा पहला रिक्रिएशनल स्की क्लब खोला गया था।,Accuracy_Mistranslation,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,20,20,cvit_iiith
0.008453094319,"All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.","सभी गुफाओं, जिनका नाम “सात बहनें” रखा गया, में घुसने की जगह का डायमीटर कम से कम 100 से 250 मीटर (328 से 820 फ़ीट) है.",द सेवन सिस्टर्स' नाम के सभी गुफा एंटर कम से कम 100 से 250 मीटर (328 से 820 फीट) व्यास में हैं।,Transliteration,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,20,20,cvit_iiith
0.008898119837,Casablanca is one of the least interesting places to shop in all of Morocco.,कैसाब्लांका मोरक्को में खरीदारी करने के लिए सबसे कम दिलचस्प स्थानों में से एक है.,कैसाब्लांका मोरक्को के सभी में खरीदारी करने के लिए सबसे कम दिलचस्प स्थानों में से एक है।,Accuracy_Addition,High,Default,Default,Default,Default,Default,Default,Default,Default,21,22,21,bing_api
0.008903239593,"For example, the most common still image photography format in the world is 35mm, which was the dominant film size at the close of the analog film era.","उदाहरण के लिए, दुनिया में सबसे ज़्यादा इस्तेमाल होने वाला फ़ोटोग्राफ़ी फ़ॉर्मेट 35mm है. यह एनालॉग फिल्म दौर के आखिर में काफी प्रचलित था.","उदाहरण के लिए, दुनिया में सबसे आम स्टिल इमेज फोटोग्राफी प्रारूप 35 मिमी है, जो एनालॉग फिल्म युग के अंत में प्रमुख फिल्म आकार था।",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar
0.01030203978,"According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.","पुलिस के मुताबिक, फ़ोटोग्राफर को टक्कर मारने वाले वाहन चालक पर आपराधिक आरोप लगने की संभावना बहुत कम है.","पुलिस के अनुसार, फोटोग्राफर को मारने वाले वाहन के ड्राइवर पर आपराधिक आरोपों का सामना करने की संभावना नहीं है।",Fluency_Spelling,Low,Accuracy_Mistranslation,High,Default,Default,Default,Default,Default,Default,20,18,20,mT5
0.01073985249,"As a result, the performers smoke cannabis joints on stage, and the theatre itself is encouraging the audience to join in.","जिसके परिणामस्वरूप, मंच पर कलाकार गांजे भरी सिगरटें पीते हैं और ये थिएटर खुद दर्शकों को भी इसमें साथ शामिल होने के लिए प्रेरित करते हैं.","नतीजतन, प्रदर्शनकारी मंच पर कैनबिस जोड़ों को धूम्रपान करते हैं और थिएटर ही दर्शकों को इसमें शामिल होने के लिए प्रोत्साहित कर रहा है।",Accuracy_Mistranslation,Very High,Fluency_Grammar,High,Default,Default,Default,Default,Default,Default,16,18,16,cvit_iiith
0.0109529153,"Also to the north visit the great Sanctuary of Our Lady of Fatima (Shrine), a place of worldwide famous Marian apparitions.","उत्तर की ओर हमारी महान आवर लेडी ऑफ़ फातिमा (श्राइन) अभ्यारण्य की भी यात्रा करे , दुनिया भर में प्रसिद्ध एक जगह जहा मैरिएन दिखाई देते हैं।",इसके अलावा उत्तर की ओर दुनिया भर में प्रसिद्ध मैरियन अपभ्रंश फातिमा (मंदिर) के महान अभयारण्य की यात्रा करें।,Accuracy_Omission,High,Accuracy_Mistranslation,Very High,Default,Default,Default,Default,Default,Default,16,15,16,IndicTrans_Samanantar
0.01095434567,"Sometimes special pyramid shaped towers, called ziggurats, were built to be a part of the temples.","खास पिरामिड के आकार के टॉवर (पगोडा) जिन्हें कभी-कभी ज़िगुरैट के नाम से भी जाना जाता था, को मंदिर के हिस्से के तौर पर बनाया गया था.","कभी-कभी विशेष पिरामिड के आकार के टावर, जिन्हें ज़िगगुरेट कहा जाता है, मंदिरों का एक हिस्सा बनने के लिए बनाया गया था।",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,bing_api
0.01103586446,"Chambers had sued God for ""widespread death, destruction and terrorization of millions upon millions of the Earth's inhabitants.""","चैंबर्स ने “व्यापक मौत, विनाश और पृथ्वी के लाखों निवासी पर आतंक के लिए भगवान पर मुकदमा चलाया था।”","चैम्बर्स ने पृथ्वी के लाखों निवासियों पर ""व्यापक मृत्यु, विनाश और लाखों लोगों के आतंकित"" के लिए भगवान पर मुकदमा किया था।",Fluency_Grammar,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,19,20,bing_api
0.01122700764,"Ironing damp clothes can help them dry. Many hotels have an iron and ironing board available for loan, even if one is not present in the room.","नमी वाले कपड़ों को सुखाने के लिए उन पर इस्त्री की जा सकती है. कई होटल में लोन पर कपड़े प्रेस करने वाली ईस्त्री और बोर्ड मिलते हैं, चाहे ये चीज़ें कमरे में न भी हों.","कई होटलों में ऋण के लिए लोहे और लोहे का बोर्डउपलब्ध होता है, भले ही वह कमरे में मौजूद न हो ।",Accuracy_Omission,Very High,Accuracy_Mistranslation,High,Accuracy_Mistranslation,Very High,Accuracy_Mistranslation,Very High,Default,Default,6,9,6,mT5
0.01224872104,"They are cooler than the surrounding surface in the day and warmer at night. Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground, said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.","“दिन में ये आस-पास की सतहों से ज़्यादा ठंडी और रात में गर्म होती हैं. 
उनका ऊष्मीय व्यवहार पृथ्वी की बड़ी गुफाओं जैसा स्थिर नहीं है जो अक्सर काफी स्थिर तापमान बनाए रखती हैं, लेकिन यह जमीन के इन गहरे छेद के अनुरूप है,” यूनाइटेड स्टेट्स जियोलॉजिकल सर्वे (यूएसजीएस) की भूगर्भीय टीम और फ्लैगस्टाफ, एरिजोना में स्थित उत्तरी एरिजोना विश्वविद्यालय के ग्लेन कुशिंग ने कहा।","वे दिन में आसपास की सतह की तुलना में ठंडे और रात में गर्म होते हैं।
उनका थर्मल व्यवहार पृथ्वी पर बड़ी गुफाओं जितना स्थिर नहीं है, जो अक्सर काफी स्थिर तापमान बनाए रखता है, लेकिन यह जमीन में गहरे छेद होने के अनुरूप है, यूनाइटेड स्टेट्स जियोलॉजिकल सर्वे (यूएसजीएस) एस्ट्रोजियोलॉजी टीम और के ग्लेन कुशिंग ने कहा। फ्लैगस्टाफ, एरिजोना में स्थित उत्तरी एरिजोना विश्वविद्यालय।",Transliteration,High,Fluency_Grammar,Low,Fluency_Grammar,Very High,Fluency_Grammar,Very High,Default,Default,10,14,10,google_api
0.01306277851,"Her other race, the Giant Slalom, saw her finish in tenth in the women's sitting group with a combined run time of 4:41.30, 2:11.60 minutes slower than first place finisher Austrian Claudia Loesch and 1:09.02 minutes slower than the ninth place finisher Gyöngyi Dani of Hungary.","उनकी दूसरी दौड़, विशाल स्लैलम, महिलाओं के समूह में 4: 41.30, 2: 11.60 मिनट के संयुक्त कार्यावधि के साथ पहले स्थान के फ़िनिशर ऑस्ट्रियन क्लाउडिया लोएश की तुलना में और 1: 09.02 मिनट हंगरी के नौवें स्थान के फ़िनिशर ग्नोगी दानी से दसवें स्थान पर धीमी गति से समाप्त हुई.","उसकी दूसरी दौड़, विशाल स्लैलम, 4:41.30, 2:11.60 मिनट पहले स्थान फिनिशर ऑस्ट्रिया के क्लाउडिया Loesch और 1:09.02 मिनट हंगरी के नौवें स्थान फिनिशर Gyöngyiदानी से धीमी से धीमी के एक संयुक्त रन समय के साथ महिलाओं के बैठे समूह में दसवें में उसे खत्म देखा ।",Accuracy_Mistranslation,High,Transliteration,Medium,Accuracy_Untranslated_text,Medium,Accuracy_Addition,Medium,Accuracy_Mistranslation,High,11,12,11,bing_api
0.01324609982,"After its adoption by Congress on July 4, a handwritten draft signed by the President of Congress John Hancock and the Secretary Charles Thomson was then sent a few blocks away to the printing shop of John Dunlap.","4 जुलाई को कांग्रेस द्वारा अपनाए जाने के बाद, एक हाथ से लिखे गए मसौदे पर कांग्रेस के अध्यक्ष जॉन हैनकॉक और सचिव चार्ल्स थ्रॉन द्वारा हस्ताक्षर किये गए थे, फिर इसे कुछ ब्लॉक दूर जॉन डनलप की प्रिंटिंग की दुकान पर भेजा गया था.","4 जुलाई को कांग्रेस द्वारा इसे स्वीकार करने के बाद, कांग्रेस के अध्यक्ष जॉन हैनकॉक और सचिव चार्ल्स थॉमसन द्वारा हस्ताक्षरित एक हस्तलिखित मसौदे को कुछ ब्लॉक दूर जॉन डनलप की मुद्रण दुकान को भेजा गया।",Fluency_Register,Low,Default,Default,Default,Default,Default,Default,Default,Default,24,23,24,IndicTrans_Samanantar
0.01344967108,This is common practice elsewhere in the UK but Scottish justice works differently and courts have viewed publication of photos as potentially prejudicial.,यह ब्रिटेन में कहीं और आम बात है लेकिन स्कॉटिश न्याय अलग तरीके से काम करता है और अदालतों ने तस्वीरों के प्रकाशन को संभावित नुक़सानदेह के रूप मे देखा हैं |,यह ब्रिटेन में कहीं और आम प्रथा है लेकिन स्कॉटिश न्याय अलग-अलग काम करता है और अदालतों ने फोटो प्रकाशन को संभावित रूप से पूर्वाग्रही माना है।,Accuracy_Mistranslation,Medium,Accuracy_Mistranslation,High,Default,Default,Default,Default,Default,Default,19,20,19,cvit_iiith
0.01396753674,"Hershey and Chase used phages, or viruses, to implant their own DNA into a bacterium.",हर्शे और चेज़ ने अपने डीएनए को एक जीवाणु में डालने के लिए फेज या वायरस का इस्तेमाल किया.,हर्शी और चेज ने जीवाणु में अपने डीएनए को प्रत्यारोपित करने के लिए फेज या वायरस का उपयोग किया।,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar
0.01444706181,"USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.","यूएसए जिमनास्टिक्स और यूएसओसी का एक ही लक्ष्य है — एथलीटों को सुरक्षित, सकारात्मक और सशक्त वातावरण में अपने सपनों का अनुसरण करने के लिए जिमनास्टिक्स और अन्य लोगों के खेल को जितना संभव हो सके उतना सुरक्षित बनाना.","संयुक्त राज्य अमेरिका जिमनास्टिक और USOC एक ही लक्ष्य है-जिमनास्टिक के खेल बनाने, और दूसरों, एथलीटों के लिए संभव के रूप में सुरक्षित के रूप में एक सुरक्षित, सकारात्मक और सशक्त वातावरण में अपने सपनों का पालन करें ।",Non-translation,High,Default,Default,Default,Default,Default,Default,Default,Default,-75,3,-75,bing_api
0.01452910828,Argentina is well known for having one of the best polo teams and players in the world.,अर्जेंटीना दुनिया में सबसे अच्छी पोलो टीम और खिलाड़ियों के लिए जाना जाता है.,अर्जेंटीना दुनिया की सर्वश्रेष्ठ पोलो टीमों और खिलाड़ियों में से एक होने के लिए जाना जाता है।,Accuracy_Omission,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,22,23,google_api
0.01493383031,"All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.","सभी गुफाओं, जिनका नाम “सात बहनें” रखा गया, में घुसने की जगह का डायमीटर कम से कम 100 से 250 मीटर (328 से 820 फ़ीट) है.","गुफा के सभी प्रवेश द्वार, जिन्हें 'द सेवन सिस्टर्स' नाम दिया गया था, कम से कम 100 से 250 मीटर (328 से 820 फीट) व्यास में हैं।",Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,25,25,25,IndicTrans_Samanantar
0.01521914142,"The Sundarbans cover an area of 3,850 km², of which about one-third is covered in water/marsh areas.","सुंदरबन 3,850 वर्ग किलोमीटर में फैला है, जिसमें से करीब एक तिहाई में पानी/दलदल वाला इलाका है.","सुंदरवन 3,850 वर्ग किमी के क्षेत्र को कवर करता है, जिसमें से लगभग एक-तिहाई पानी / दलदली क्षेत्रों मेंशामिल है।",Transliteration,Medium,Fluency_Grammar,Medium,Default,Default,Default,Default,Default,Default,21,19,21,google_api
0.01532712678,Ancient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.,प्राचीन रोमन भोजन में बाद की शताब्दियों में अमेरिका या एशिया से यूरोप आए खाद्य पदार्थ शामिल नहीं हो सकते थे.,प्राचीन रोमन भोजन में उन खाद्य पदार्थों को शामिल नहीं किया जा सकता था जो बाद की शताब्दियों में अमेरिका या एशिया से यूरोप आए थे।,Fluency_Grammar,Medium,Default,Default,Default,Default,Default,Default,Default,Default,23,22,23,google_api
0.01539441081,Most of the buildings on the edges of the complex have been rebuilt in order to give tourists a better idea of how they originally appeared.,परिसर के किनारे ज़्यादातर इमारतें फिर से बनाई गई हैं ताकि पर्यटकों को बेहतर ढंग से पता चल सके कि वे मूल रूप में कैसी दिखाई देती थी.,परिसर के किनारों पर इमारतों के अधिकांश पुनर्निर्माण के लिए पर्यटकों को कैसे वे मूल रूप से दिखाई का एक बेहतर विचार देने के लिए बनाया गया है ।,Non-translation,Default,Default,Default,Default,Default,Default,Default,Default,Default,0,2,0,bing_api
0.01562876684,"In this dynamic transport shuttle everyone is somehow connected with, and supporting, a transport system based on private cars.","इस गतिशील परिवहन शटल में हर कोई किसी न किसी तरह से जुड़ा हुआ है, और निजी कारों पर आधारित परिवहन प्रणाली का समर्थन करता है.",इस गतिशील परिवहन शटल में हर कोई किसी न किसी तरह से निजी कारोंपर आधारित परिवहन प्रणाली से जुड़ा हुआ है और उसका समर्थन करता है।,Transliteration,High,Default,Default,Default,Default,Default,Default,Default,Default,21,22,21,IndicTrans_Samanantar
0.01567783463,"According to the latest bulletin, sea level readings indicated a tsunami was generated. There was some definite tsunami activity recorded near Pago Pago and Niue.","ताज़ा-तरीन बुलेटिन के मुताबिक, समुद्री स्तर की रीडिंग बताती है कि वहाँ सुनामी आई थी. पागो पागो और नीयू के करीब सुनामी की कुछ गतिविधि पक्के तौर पर रिकॉर्ड की गई थी.","नवीनतम बुलेटिन के अनुसार, समुद्र स्तर की रीडिंग से संकेत मिलता है कि सुनामीउत्पन्न हुई थी । पागो पागो और एनआईयूई के पास कुछ निश्चित सुनामी गतिविधि दर्ज की गई थी ।",Transliteration,Low,Transliteration,Low,Accuracy_Mistranslation,Very High,Default,Default,Default,Default,18,19,18,bing_api
0.01587014534,"He [Wales] basically lied to us from the start. First, by acting as if this was for legal reasons. Second, by pretending he was listening to us, right up to his art deletion.","“वह [वेल्स] शुरू से ही हमसे झूठ बोलता रहा है। सबसे पहले, ढोंग करते हुए कि यह कानूनी कारणों के लिए था। दूसरा, अपनी कला को हटाने के समय तक यह जताते हुए कि वह हमारी बात सुन रहा था।”","""वह [वेल्स] मूल रूप से शुरू से ही हमसे झूठ बोला । पहला, अभिनय करके जैसे कि यह कानूनी कारणों से था । दूसरा, नाटक करके वह हमें सुन रहा था, सही अपनी कला को हटाने के लिए ।",Fluency_Grammar,Medium,Accuracy_Mistranslation,Medium,Accuracy_Mistranslation,High,Accuracy_Mistranslation,Very High,Accuracy_Mistranslation,High,8,14,8,bing_api
0.01597102455,"Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.","तमाकी ड्राइव समुद्री तट वाटेमाटा हार्बर पर, सेंट्रल ऑकलैंड में मिशन बे और सेंट हेलियर्स के महंगे उपनगरों में मौजूद हैं.","Tamaki ड्राइव समुद्र तटोंप्रतीक्षामाता हार्बर पर हैं, मिशन बे और सेंट्रल ऑकलैंड में सेंट Heliers के अपमार्केट उपनगरों में ।",Accuracy_Untranslated_text,Very High,Accuracy_Mistranslation,Very High,Transliteration,High,Fluency_Grammar,High,Default,Default,7,15,7,bing_api
0.01631343379,Adekoya has since been in Edinburgh Sheriff Court charged with murdering her son.,तब से एडेकोया अपने बेटे की हत्या के आरोप में एडिनबर्ग शेरिफ कोर्ट में है।,एडकोया तब से एडिनबर्ग शेरिफ कोर्ट में अपने बेटे की हत्या के आरोप में है।,Accuracy_Mistranslation,High,Default,Default,Default,Default,Default,Default,Default,Default,21,21,21,google_api
0.01790339336,Police said they suspect an alleged Daesh (ISIL) militant of responsibility for the attack.,पुलिस ने कहा कि उन्हें हमले के लिए ज़िम्मेदार कथित डाएश (आईएसआईएल) लड़ाकों पर संदेह है.,पुलिस ने बताया कि उन्हें हमले की जिम्मेदारी के एक कथित दानेश(आईएसआईएल) आतंकवादी पर शक है ।,Fluency_Spelling,High,Fluency_Grammar,Very High,Fluency_Grammar,Very High,Default,Default,Default,Default,11,17,11,bing_api
0.0182372193,"U.S. President George W. Bush arrived in Singapore the morning of November 16, beginning a week-long tour of Asia.",अमेरिकी राष्ट्रपति जॉर्ज डब्ल्यू बुश एशिया के एक हफ़्ते के दौरे की शुरुआत करते हुए 16 नवंबर की सुबह सिंगापुर पहुँचे.,"अमेरिकी राष्ट्रपति जॉर्ज डब्ल्यू बुश 16 नवंबर की सुबह सिंगापुर पहुंचे, जिन्होंने एशिया की एक सप्ताह की यात्रा शुरू की।",Accuracy_Mistranslation,Very High,Default,Default,Default,Default,Default,Default,Default,Default,20,20,20,IndicTrans_Samanantar
0.0187240745,The Great Pyramid at Giza is the only one of the seven wonders that is still standing today.,गीज़ा में मौजूद ग्रेट पिरामिड सात अजूबा में से केवल एक है जो आज भी खड़ा है।,गिजा में ग्रेटपिरामिड उन सात अद्भुतों में से एक है जो आज भी खड़े हैं।,Transliteration,High,Accuracy_Mistranslation,Very High,Style_Awkward,High,Accuracy_Omission,High,Default,Default,8,12,8,cvit_iiith
0.01998858452,The Great Pyramid at Giza is the only one of the seven wonders that is still standing today.,गीज़ा में मौजूद ग्रेट पिरामिड सात अजूबा में से केवल एक है जो आज भी खड़ा है।,गीज़ा में ग्रेटपिरामिड सात आश्चर्यों में से केवल एक है जो आज भी खड़ा है।,Transliteration,High,Accuracy_Mistranslation,Very High,Accuracy_Mistranslation,High,Style_Awkward,High,Default,Default,8,12,8,bing_api
0.02041321043,"In the 16th century Paraguay, formerly called ""The Giant Province of the Indies"", was born as a result of the encounter of Spanish conquerors with the native indigenous groups.","पराग्वे, जिसे पहले “इंडीज का विशाल प्रांत” कहा जाता था उसका जन्म 16वीं शताब्दी में, स्वदेशी समूहों के साथ स्पेनिश विजेताओं की मुठभेड़ की वजह से हुआ था.","16वीं शताब्दी में पराग्वे, जिसे पहले 'द जायंट प्रोविंस ऑफ द इंडीज़' कहा जाता था, का जन्ममूल स्वदेशी समूहों के साथ स्पेनी विजेताओं की मुठभेड़ के परिणामस्वरूप हुआ था।",Style_Awkward,Very High,Accuracy_Mistranslation,High,Default,Default,Default,Default,Default,Default,16,16,16,IndicTrans_Samanantar
0.02053808811,Sort of like rolling a heavy cart up a hill. Splitting the nucleus up again then releases some of that energy.,जैसे किसी भारी गाड़ी को पहाड़ पर रोल करके चढ़ाया जा रहा हो. न्यूक्लियस को फिर से विभाजित करना और उसमें से कुछ ऊर्जा निकालना.,एक पहाड़ी पर एक भारी गाडि़या रोलकरने की तरहन्यूक्लियस को फिर से विभाजित करने के बाद उस ऊर्जा में से कुछ को छोड़ देता है।,Accuracy_Mistranslation,Medium,Transliteration,Very High,Accuracy_Mistranslation,Very High,Accuracy_Mistranslation,Very High,Accuracy_Omission,High,4,3,4,cvit_iiith
